map_name,number_of_agents,map_dim_rows,map_dim_cols,num_static_obstacles,obstacle_density,fastest_solver,bcp_runtime,cbs_runtime,cbsh_runtime,sat_runtime,solved_by_bcp,solved_by_cbsh,solved_by_cbs,solved_by_sat,y2,y3,y1,map_class,Agent Spars,ROD
new_maze-128-128-2-even-23_2_10_agents,10,128,128,5526,0.337280273,BCP,1.41121,-1,1.58721,164.069,1,1,0,1,"[1, 1, 0, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-even-23_2_20_agents,20,128,128,5526,0.337280273,CBSH,-1,-1,158.74,-1,0,1,0,0,"[0, 1, 0, 0]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00184196,0.337280273
new_maze-128-128-2-even-24_1_10_agents,10,128,128,5526,0.337280273,BCP,0.451623,-1,1.16608,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-even-24_1_20_agents,20,128,128,5526,0.337280273,CBSH,247.342,-1,81.9261,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00184196,0.337280273
new_maze-128-128-2-even-25_1_10_agents,10,128,128,5526,0.337280273,CBSH,10.3485,167.677,0.660733,51.1284,1,1,1,1,"[1, 1, 1, 1]","[1.0, 0.0, 1.0, 0.0, 0.0, 1.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-even-25_1_20_agents,20,128,128,5526,0.337280273,CBSH,95.1802,-1,14.7273,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00184196,0.337280273
new_maze-128-128-2-even-25_2_10_agents,10,128,128,5526,0.337280273,CBSH,44.3355,-1,7.40475,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-even-3_1_10_agents,10,128,128,5526,0.337280273,CBSH,-1,-1,102.271,-1,0,1,0,0,"[0, 1, 0, 0]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-even-3_2_10_agents,10,128,128,5526,0.337280273,BCP,0.292249,-1,0.901594,20.4683,1,1,0,1,"[1, 1, 0, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-even-4_1_10_agents,10,128,128,5526,0.337280273,BCP,0.773028,-1,1.28564,81.812,1,1,0,1,"[1, 1, 0, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-even-4_2_10_agents,10,128,128,5526,0.337280273,BCP,0.512897,-1,0.903806,61.9552,1,1,0,1,"[1, 1, 0, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-even-5_1_10_agents,10,128,128,5526,0.337280273,CBSH,10.7449,-1,3.82238,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-even-5_2_10_agents,10,128,128,5526,0.337280273,BCP,0.530634,-1,1.03797,80.4051,1,1,0,1,"[1, 1, 0, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-even-5_2_20_agents,20,128,128,5526,0.337280273,BCP,13.2211,-1,70.5481,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,maze-128-128-2,0.00184196,0.337280273
new_maze-128-128-2-even-6_1_10_agents,10,128,128,5526,0.337280273,CBSH,29.5176,-1,1.16717,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-even-6_2_10_agents,10,128,128,5526,0.337280273,CBSH,31.5248,-1,6.31217,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-even-7_1_10_agents,10,128,128,5526,0.337280273,BCP,0.194428,-1,0.850671,71.5966,1,1,0,1,"[1, 1, 0, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-even-7_1_20_agents,20,128,128,5526,0.337280273,CBSH,140.874,-1,5.11732,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00184196,0.337280273
new_maze-128-128-2-even-7_2_10_agents,10,128,128,5526,0.337280273,CBSH,10.4776,-1,1.83402,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-even-8_1_10_agents,10,128,128,5526,0.337280273,BCP,0.951749,-1,3.41415,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-even-8_2_10_agents,10,128,128,5526,0.337280273,BCP,0.546383,-1,1.68816,162.9,1,1,0,1,"[1, 1, 0, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-even-9_1_10_agents,10,128,128,5526,0.337280273,CBSH,3.45856,-1,2.40905,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-even-9_2_10_agents,10,128,128,5526,0.337280273,BCP,0.479436,289.033,1.15342,147.516,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 0.0, 0.0, 1.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-1_1_10_agents,10,128,128,5526,0.337280273,CBSH,21.6385,-1,3.25656,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-1_2_10_agents,10,128,128,5526,0.337280273,CBSH,7.75947,-1,7.10446,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-10_1_10_agents,10,128,128,5526,0.337280273,CBSH,65.3103,-1,1.33229,294.773,1,1,0,1,"[1, 1, 0, 1]","[0.0, 0.0, 1.0, 1.0, 1.0, 1.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-10_2_10_agents,10,128,128,5526,0.337280273,CBSH,16.9578,-1,1.4216,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-10_2_20_agents,20,128,128,5526,0.337280273,CBSH,-1,-1,123.849,-1,0,1,0,0,"[0, 1, 0, 0]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00184196,0.337280273
new_maze-128-128-2-random-11_1_10_agents,10,128,128,5526,0.337280273,BCP,1.48296,-1,1.73765,171.164,1,1,0,1,"[1, 1, 0, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-11_2_10_agents,10,128,128,5526,0.337280273,BCP,0.536591,-1,1.27794,85.5911,1,1,0,1,"[1, 1, 0, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-11_2_20_agents,20,128,128,5526,0.337280273,BCP,36.9803,-1,47.7821,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,maze-128-128-2,0.00184196,0.337280273
new_maze-128-128-2-random-12_1_10_agents,10,128,128,5526,0.337280273,CBSH,14.0379,-1,3.51834,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-12_2_10_agents,10,128,128,5526,0.337280273,BCP,21.0932,-1,22.18,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-13_1_10_agents,10,128,128,5526,0.337280273,BCP,167.772,-1,-1,-1,1,0,0,0,"[1, 0, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-13_2_10_agents,10,128,128,5526,0.337280273,BCP,0.219747,-1,0.756391,21.728,1,1,0,1,"[1, 1, 0, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-14_1_10_agents,10,128,128,5526,0.337280273,BCP,250.582,-1,-1,-1,1,0,0,0,"[1, 0, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-14_2_10_agents,10,128,128,5526,0.337280273,CBSH,115.02,-1,18.9231,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-15_1_10_agents,10,128,128,5526,0.337280273,BCP,0.581471,-1,1.11691,181.355,1,1,0,1,"[1, 1, 0, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-15_2_10_agents,10,128,128,5526,0.337280273,CBSH,29.7518,-1,8.57587,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-16_2_10_agents,10,128,128,5526,0.337280273,BCP,0.55612,-1,0.946884,74.6117,1,1,0,1,"[1, 1, 0, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-16_2_20_agents,20,128,128,5526,0.337280273,CBSH,66.6892,-1,4.43068,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00184196,0.337280273
new_maze-128-128-2-random-17_1_10_agents,10,128,128,5526,0.337280273,BCP,0.937318,-1,1.61195,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-17_2_10_agents,10,128,128,5526,0.337280273,BCP,0.3286,230.323,0.888508,51.4534,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 0.0, 0.0, 1.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-18_1_10_agents,10,128,128,5526,0.337280273,CBSH,241.566,-1,3.85666,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-18_2_10_agents,10,128,128,5526,0.337280273,CBSH,21.2332,-1,1.38487,299.379,1,1,0,1,"[1, 1, 0, 1]","[0.0, 0.0, 1.0, 1.0, 1.0, 1.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-19_1_10_agents,10,128,128,5526,0.337280273,BCP,300.234,-1,-1,-1,1,0,0,0,"[1, 0, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-19_2_10_agents,10,128,128,5526,0.337280273,CBSH,89.1462,-1,8.40419,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-2_1_10_agents,10,128,128,5526,0.337280273,CBSH,21.5267,-1,1.50453,225.578,1,1,0,1,"[1, 1, 0, 1]","[0.0, 0.0, 1.0, 1.0, 1.0, 1.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-2_1_20_agents,20,128,128,5526,0.337280273,CBSH,-1,-1,289.214,-1,0,1,0,0,"[0, 1, 0, 0]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00184196,0.337280273
new_maze-128-128-2-random-2_2_10_agents,10,128,128,5526,0.337280273,BCP,0.644187,-1,1.0542,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-20_1_10_agents,10,128,128,5526,0.337280273,CBSH,164.751,-1,8.20735,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-20_2_10_agents,10,128,128,5526,0.337280273,BCP,3.05449,-1,105.517,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-21_1_10_agents,10,128,128,5526,0.337280273,CBSH,230.692,-1,11.0501,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-21_2_10_agents,10,128,128,5526,0.337280273,CBSH,3.0475,-1,1.2991,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-21_2_20_agents,20,128,128,5526,0.337280273,BCP,44.1194,-1,192.757,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,maze-128-128-2,0.00184196,0.337280273
new_maze-128-128-2-random-22_2_10_agents,10,128,128,5526,0.337280273,BCP,3.07431,-1,13.0738,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-23_1_10_agents,10,128,128,5526,0.337280273,CBSH,11.8108,-1,6.41606,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-23_2_10_agents,10,128,128,5526,0.337280273,BCP,1.43146,-1,2.59485,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-23_2_20_agents,20,128,128,5526,0.337280273,BCP,102.815,-1,-1,-1,1,0,0,0,"[1, 0, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0]",BCP,maze-128-128-2,0.00184196,0.337280273
new_maze-128-128-2-random-24_1_10_agents,10,128,128,5526,0.337280273,BCP,1.43609,-1,2.26928,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-24_2_10_agents,10,128,128,5526,0.337280273,CBSH,-1,-1,47.1033,-1,0,1,0,0,"[0, 1, 0, 0]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-25_1_10_agents,10,128,128,5526,0.337280273,BCP,0.81313,-1,0.862946,245.66,1,1,0,1,"[1, 1, 0, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-25_2_10_agents,10,128,128,5526,0.337280273,CBSH,82.7827,-1,5.67778,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-3_1_10_agents,10,128,128,5526,0.337280273,CBSH,1.74708,-1,1.15434,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-3_1_20_agents,20,128,128,5526,0.337280273,CBSH,54.0771,-1,12.0319,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00184196,0.337280273
new_maze-128-128-2-random-3_2_10_agents,10,128,128,5526,0.337280273,CBSH,30.1267,-1,14.7132,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-4_1_10_agents,10,128,128,5526,0.337280273,CBSH,39.0749,-1,7.98868,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-4_2_10_agents,10,128,128,5526,0.337280273,BCP,0.643546,-1,1.10681,120.152,1,1,0,1,"[1, 1, 0, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-4_2_20_agents,20,128,128,5526,0.337280273,BCP,280.451,-1,-1,-1,1,0,0,0,"[1, 0, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0]",BCP,maze-128-128-2,0.00184196,0.337280273
new_maze-128-128-2-random-5_1_10_agents,10,128,128,5526,0.337280273,BCP,40.4637,-1,66.1402,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-5_2_10_agents,10,128,128,5526,0.337280273,CBSH,8.43429,-1,1.2209,206.924,1,1,0,1,"[1, 1, 0, 1]","[0.0, 0.0, 1.0, 1.0, 1.0, 1.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-6_1_10_agents,10,128,128,5526,0.337280273,CBSH,56.8022,-1,1.54371,246.385,1,1,0,1,"[1, 1, 0, 1]","[0.0, 0.0, 1.0, 1.0, 1.0, 1.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-6_2_10_agents,10,128,128,5526,0.337280273,CBSH,39.235,-1,2.97992,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-7_1_10_agents,10,128,128,5526,0.337280273,CBSH,17.2064,-1,5.68034,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-7_2_10_agents,10,128,128,5526,0.337280273,CBSH,2.39652,-1,1.77127,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-8_1_10_agents,10,128,128,5526,0.337280273,BCP,1.71183,-1,2.05438,212.069,1,1,0,1,"[1, 1, 0, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-8_2_10_agents,10,128,128,5526,0.337280273,CBSH,112.273,-1,2.36348,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-9_2_10_agents,10,128,128,5526,0.337280273,CBSH,1.49161,-1,1.15877,127.259,1,1,0,1,"[1, 1, 0, 1]","[0.0, 0.0, 1.0, 1.0, 1.0, 1.0]",CBSH,maze-128-128-2,0.00092098,0.337280273
new_maze-128-128-2-random-9_2_20_agents,20,128,128,5526,0.337280273,BCP,4.86098,-1,83.3697,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,maze-128-128-2,0.00184196,0.337280273
new_maze-32-32-2-even-1_1_10_agents,10,32,32,358,0.349609375,BCP,1.61008,-1,6.78145,195.802,1,1,0,1,"[1, 1, 0, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,maze-32-32-2,0.015015015,0.349609375
new_maze-32-32-2-even-1_1_20_agents,20,32,32,358,0.349609375,BCP,79.0383,-1,-1,-1,1,0,0,0,"[1, 0, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0]",BCP,maze-32-32-2,0.03003003,0.349609375
new_maze-32-32-2-even-1_2_10_agents,10,32,32,358,0.349609375,BCP,0.0663036,0.906522,0.0687996,0.886363,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 0.0, 0.0, 1.0]",BCP,maze-32-32-2,0.015015015,0.349609375
new_maze-32-32-2-even-1_2_20_agents,20,32,32,358,0.349609375,CBSH,75.0641,-1,44.715,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-32-32-2,0.03003003,0.349609375
new_maze-32-32-2-even-10_1_10_agents,10,32,32,358,0.349609375,CBSH,0.0685306,7.59557,0.0665377,1.91331,1,1,1,1,"[1, 1, 1, 1]","[1.0, 0.0, 1.0, 0.0, 0.0, 1.0]",CBSH,maze-32-32-2,0.015015015,0.349609375
new_maze-32-32-2-even-10_1_20_agents,20,32,32,358,0.349609375,BCP,9.79313,-1,55.3071,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,maze-32-32-2,0.03003003,0.349609375
new_maze-32-32-2-even-10_2_10_agents,10,32,32,358,0.349609375,CBSH,1.21032,28.6762,0.160659,3.01589,1,1,1,1,"[1, 1, 1, 1]","[1.0, 0.0, 1.0, 0.0, 0.0, 1.0]",CBSH,maze-32-32-2,0.015015015,0.349609375
new_maze-32-32-2-even-10_2_20_agents,20,32,32,358,0.349609375,BCP,1.22704,-1,17.8237,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,maze-32-32-2,0.03003003,0.349609375
new_maze-32-32-2-even-11_1_10_agents,10,32,32,358,0.349609375,BCP,0.0481849,0.494832,0.0490606,0.439463,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 0.0, 0.0, 1.0]",BCP,maze-32-32-2,0.015015015,0.349609375
new_maze-32-32-2-even-11_1_20_agents,20,32,32,358,0.349609375,CBSH,232.124,-1,47.8877,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-32-32-2,0.03003003,0.349609375
new_maze-32-32-2-even-11_2_10_agents,10,32,32,358,0.349609375,BCP,0.11989,25.7307,0.241263,19.883,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 0.0, 0.0, 1.0]",BCP,maze-32-32-2,0.015015015,0.349609375
new_maze-32-32-2-even-12_1_10_agents,10,32,32,358,0.349609375,BCP,0.0693674,10.9246,0.112096,8.60872,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 0.0, 0.0, 1.0]",BCP,maze-32-32-2,0.015015015,0.349609375
new_maze-32-32-2-even-12_1_20_agents,20,32,32,358,0.349609375,BCP,12.6428,-1,-1,-1,1,0,0,0,"[1, 0, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0]",BCP,maze-32-32-2,0.03003003,0.349609375
new_maze-32-32-2-even-12_2_10_agents,10,32,32,358,0.349609375,BCP,0.0658879,3.0987,0.0706118,0.671529,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 0.0, 0.0, 1.0]",BCP,maze-32-32-2,0.015015015,0.349609375
new_maze-32-32-2-even-12_2_20_agents,20,32,32,358,0.349609375,BCP,3.15108,-1,-1,-1,1,0,0,0,"[1, 0, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0]",BCP,maze-32-32-2,0.03003003,0.349609375
new_maze-32-32-2-even-12_2_30_agents,30,32,32,358,0.349609375,BCP,86.5409,-1,-1,-1,1,0,0,0,"[1, 0, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0]",BCP,maze-32-32-2,0.045045045,0.349609375
new_maze-32-32-2-even-13_1_10_agents,10,32,32,358,0.349609375,BCP,0.119114,14.3824,0.12777,5.47784,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 0.0, 0.0, 1.0]",BCP,maze-32-32-2,0.015015015,0.349609375
new_maze-32-32-2-even-13_1_20_agents,20,32,32,358,0.349609375,CBSH,19.1936,-1,16.7762,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,maze-32-32-2,0.03003003,0.349609375
new_maze-32-32-2-even-13_2_10_agents,10,32,32,358,0.349609375,BCP,0.0653805,2.46843,0.0895072,0.90829,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 0.0, 0.0, 1.0]",BCP,maze-32-32-2,0.015015015,0.349609375
new_maze-32-32-2-even-13_2_20_agents,20,32,32,358,0.349609375,BCP,31.083,-1,-1,-1,1,0,0,0,"[1, 0, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0]",BCP,maze-32-32-2,0.03003003,0.349609375
new_maze-32-32-2-even-14_1_10_agents,10,32,32,358,0.349609375,CBSH,0.117722,6.06318,0.104957,3.71292,1,1,1,1,"[1, 1, 1, 1]","[1.0, 0.0, 1.0, 0.0, 0.0, 1.0]",CBSH,maze-32-32-2,0.015015015,0.349609375
new_maze-32-32-2-even-14_1_20_agents,20,32,32,358,0.349609375,BCP,5.70192,-1,-1,-1,1,0,0,0,"[1, 0, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0]",BCP,maze-32-32-2,0.03003003,0.349609375
